OBJECTID_1,FDate,GNIS_ID,GNIS_Name,ReachCode,FType,FCode,SepticLoad,Developed,Agricultur,Forest,TotalLoad,wsAcres,LakeAcres,LkAreaLoad,PtSource,BasinName,BasNumber,Shape_Leng,NHDshort,Resolution,LakeID,FIN,County,Type,Water,Alt_Name,Beach,M_BAS_NAME,BASIN_NAME,LocationID,PWS,Class,PWL_ID,LocName,Lat,Long,AnthroLoad,YearSample,OBJECTID_12,PWL_ID_1,WIN,NAME,DESCRIPT,BASIN,WBTYPE,LGTH_AREA,WSUP_USEASMT,WSUP_DCMT,SHEL_USEASMT,SHEL_DCMT,BATH_USEASMT,BATH_DCMT,RECR_USEASMT,RECR_DCMT,CONS_USEASMT,CONS_DCMT,AQAT_USEASMT,AQAT_DCMT,HABH_USEASMT,AEST_USEASMT,WBCATGRY,MGMTSTAT,UPDATE_YR,FACT_SHEET,SHAPE_AREA_1,Shape_Length,Shape_Area
29,10/3/2007 0:00:00,00946170,Cement Plant Pond,04130003001293,390,39009,2.940297000000000,2.480930000000000,29.389433000000000,16.679587999999999,51.490248000000001,213.047000000000000,20.640100000000000,2.494670471560000,0.000000000000000,Genesee River Basin,04,0.018889740128200,03001293,2,0402CEM0059,ONT-117-P59,Livingston,Lake,Cement Plant Pond, ,No,Genesee River Basin,Mt. Morris to Barge Canal,0402CEM0059_C,No,C,0402-0080,Cement Plant Pond Centroid,42.9784012,-77.8221970,1.686554813200000, ,106,0402-0080,Ont 117- 28-P59,Cement Plant Pond,entire lake,Genesee River,L,19.9,N/A,-,,,,,,,,,,,Unknown,Unknown,UnAssessed,UnAssessed,10/28/2015 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0402-0080.pdf,80388.152557204914000,0.018889740128153,0.000009212944334
30,10/3/2007 0:00:00,00970657,Sterling Pond,04130003001254,390,39009,0.000000000000000,0.000000000000000,0.189035000000000,0.000000000000000,0.189035000000000,0.074166035240000,24.565100000000001,0.007695266860000,0.000000000000000,Genesee River Basin,04,0.014270078165900,03001254,2,0402STE0267,ONT-66-12-52-23-52-P267,Ontario,Lake,Sterling Pond, ,No,Genesee River Basin,Mt. Morris to Barge Canal,0402STE0267_C,No,C,0704-0040,Sterling Pond Centroid,42.8806992,-77.4381027,0.007695266860000, ,356,0704-0040,Ont  66-12-52-23-52-P267,Sterling Pond,entire pond,Oswego-Seneca-Oneida,L,24.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0704-0040.pdf,98502.506276649205000,0.014270078165948,0.000010951385559
31,5/21/2012 0:00:00,00960168,Pepacton Reservoir,02040102000461,390,39012,2581.579999999999900,2546.698120000000000,10692.293890999999000,20622.842140000001000,42443.300000000003000,237447.000000000000000,5722.329999999999900,7.417142331010000,5999.920000000000100,Delaware River Basin,14,1.105245570900000,02000461,2,1403PEP0358A,D-70-P358A,Delaware,Lake,Pepacton Reservoir, ,No,Delaware River Basin,East Branch Delaware River,1403PEP0358A_C,No,AT,1403-0002,Pepacton Reservoir Centroid,42.0806999,-74.9131012,3.813212076200000, ,2072,1403-0002,D-70 (portion 3)/P358a,Pepacton Reservoir,entire reservoir,Delaware River,L,5185,Threatened,Unconfirmed,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,11/7/2002 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/1403-0002.pdf,20982894.672408901000000,1.105245570895976,0.002521990584209
32,4/10/2012 0:00:00,00947896,Crystal Lake,02040101001295,390,39011,0.000000000000000,5.446232000000000,0.000000000000000,64.561122999999995,70.007400000000004,692.658999999999990,34.580100000000002,2.024498338640000,0.000000000000000,Delaware River Basin,14,0.018572174918000,01001295,2,1404CRY0380,D-71-4-P378-2-P380,Delaware,Lake,Crystal Lake, ,No,Delaware River Basin,West Branch Delaware River,1404CRY0380_C,No,B,1404-0030,Crystal Lake Centroid,42.0517006,-75.3610992,0.157497433490000, ,1211,1404-0030,D-71- 4-P378-2-P380,Crystal Lake,entire lake,Delaware River,L,33.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1404-0030.pdf,134171.855839630010000,0.018572174918009,0.000015230820663
33,4/12/2012 0:00:00,00950302,Lake Florence,02040102000527,390,39009,2.940297000000000,1.565349000000000,2.268424000000000,8.829062000000000,15.603100000000000,128.532999999999990,33.528399999999998,0.465370581360000,0.000000000000000,Delaware River Basin,14,0.014515840572100,02000527,2,1403FLO0294,D-70-20-25-1-P294,Sullivan,Lake,Lake Florence, ,No,Delaware River Basin,East Branch Delaware River,1403FLO0294_C,No,AAT,1403-0060,Lake Florence Centroid,41.8933983,-74.9535980,0.202038808890000, ,1135,1403-0060,D-70-20-25- 1-P294,Lake Florence/Round Lake,entire lake,Delaware River,L,31.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1403-0060.pdf,127507.439077505010000,0.014515840572116,0.000014731831926
34,4/12/2012 0:00:00,00956311,Mallory Pond,02040104002172,390,39009,0.000000000000000,0.330791000000000,0.000000000000000,6.093609000000000,6.424400000000000,95.614699999999999,36.730100000000000,0.174908317700000,0.000000000000000,Delaware River Basin,14,0.034193029426300,04002172,2,1401MAL0105,D-10-15-P103-1-P104-1-P105,Sullivan,Lake,Mallory Pond, ,No,Delaware River Basin,Delaware River Main Stem,1401MAL0105_C,No,B,1401-0052,Mallory Pond Centroid,41.6628990,-74.9037018,0.009005992360000, ,1400,1401-0052,D-10-15-P103-1-P104-1-P105,Mallory Pond,entire lake,Delaware River,L,34.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0052.pdf,141395.670512906010000,0.034193029426253,0.000016081509104
35,4/12/2012 0:00:00,00966857,Lake Superior,02040104002157,390,39009,22.052199999999999,65.348873999999995,448.908858000000010,192.415720999999990,728.726000000000000,3063.059999999999900,194.817000000000010,3.740565150890000,0.000000000000000,Delaware River Basin,14,0.065281865958000,04002157,2,1401SUP0104,D-10-15-P103-1-P104,Sullivan,Lake,lawson lake, ,Yes,Delaware River Basin,Delaware River Main Stem,1401SUP0104_C,No,B,1401-0051,Lake Superior Centroid,41.6655998,-74.8766022,2.752892606910000,2015,1399,1401-0051,D-10-15-P103-1-P104,Lake Superior,entire lake,Delaware River,L,186.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,Stressed,Unconfirmed,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,Needs Verification,Assessment/Reassessment Scheduled,7/8/2002 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/1401-0051.pdf,754379.342562448000000,0.065281865958010,0.000085300190161
36,4/12/2012 0:00:00,00955774,Lochada Lake,02040104002301,390,39009,20.582100000000001,30.438645999999999,5.860095000000000,28.711130000000001,85.591999999999999,457.678000000000000,92.380399999999995,0.926516349790000,0.000000000000000,Delaware River Basin,14,0.033835429302800,04002301,2,1401LOC0170,D-16-5-P170,Sullivan,Lake,Lochada Lake,Loch Ada Lake,Yes,Delaware River Basin,Delaware River Main Stem,1401LOC0170_C,No,B,1401-0079,Lochada Lake Centroid,41.4939995,-74.8565979,0.615724439380000, ,1735,1401-0079,D-16- 8-P170,Lochada Lake,entire lake,Delaware River,L,92.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0079.pdf,376109.165046615060000,0.033835429302806,0.000040342825357
37,4/12/2012 0:00:00,00957947,Mountain Lake,02040104002161,390,39009,364.596999999999980,278.998283000000010,105.292676000000000,436.604881999999980,6664.869999999999900,5540.060000000000400,65.640299999999996,101.536000000000000,5479.380000000000100,Delaware River Basin,14,0.031994775424400,04002161,2,1401MOU0114,D-10-18-P114,Sullivan,Lake,Mountain Lake, ,No,Delaware River Basin,Delaware River Main Stem,1401MOU0114_C,No,B,1401-0058,Mountain Lake Centroid,41.6571007,-74.8147964,94.884799999999998, ,2012,1401-0058,D-10-18-P114,Mountain Lake,entire lake,Delaware River,L,58.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0058.pdf,237667.872174649990000,0.031994775424368,0.000028736688110
38,4/12/2012 0:00:00,00968756,Waneta Lake,02040102000490,390,39009,10.291000000000000,6.474046000000000,7.478015000000000,93.094337999999993,117.337000000000000,1030.500000000000000,33.789800000000000,3.472569769580000,0.000000000000000,Delaware River Basin,14,0.020132598531800,02000490,2,1403WAN0338,D-70-20-33-P338,Sullivan,Lake,Waneta Lake, ,No,Delaware River Basin,East Branch Delaware River,1403WAN0338_DH,No,B,1403-0081,WANETA LAKE (SULLIVAN CO) DEEP HOLE,41.9640007,-74.8293991,0.717455030810000, ,1536,1403-0081,D-70-20-33-P338,Wanela Lake,entire lake,Delaware River,L,31.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1403-0081.pdf,127825.055874238010000,0.020132598531757,0.000014862797862
39,4/12/2012 0:00:00,00958056,Mud Pond,02040102000498,390,39009,1.470149000000000,0.000000000000000,0.000000000000000,37.695867999999997,39.165999999999997,397.937999999999990,20.299299999999999,1.929426926050000,0.000000000000000,Delaware River Basin,14,0.014601007638100,02000498,2,1403MUD0295,D-70-20-25-6-P295,Sullivan,Lake,Mud Pond, ,No,Delaware River Basin,East Branch Delaware River,1403MUD0295_C,No,BT,1403-0027,Mud Pond Centroid,41.9473000,-74.8001022,0.072422792900000, ,1863,1403-0027,D-70-20-25- 6-P295,Mud Pond,entire lake,Delaware River,L,17.8,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1403-0027.pdf,72063.113081193005000,0.014601007638075,0.000008926591542
40,4/12/2012 0:00:00,00960176,Perch Lake,02040102000444,390,39011,30.873100000000001,1.488558000000000,1.512283000000000,15.589854000000001,49.463799999999999,197.186000000000010,31.906700000000001,1.550264176490000,0.000000000000000,Delaware River Basin,14,0.015452496603500,02000444,2,1403PER0366,D-70-59-P366,Delaware,Lake,Perch Lake, ,Yes,Delaware River Basin,East Branch Delaware River,1403PER0366_DH,No,B,1403-0097,PEARCH LAKE (DEL) DEEP HOLE,42.1180000,-74.8021011,1.061656203870000, ,1173,1403-0097,D-70-59-P366,Perch Lake,entire lake,Delaware River,L,32.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,3/29/2010 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/1403-0097.pdf,130882.428324313990000,0.015452496603490,0.000014067910464
41,4/12/2012 0:00:00,00957029,Lake Metauque,02040104002264,390,39004,8.820891000000000,13.125299999999999,0.000000000000000,94.628860000000003,116.575000000000000,1053.329999999999900,74.522599999999997,1.564291248560000,0.000000000000000,Delaware River Basin,14,0.023773205311200,04002264,2,1401MET0081,D-10-8-P81,Sullivan,Lake,Lake Metauque, ,Yes,Delaware River Basin,Delaware River Main Stem,1401MET0081_C,No,B,1401-0030,Lake Metauque Centroid,41.5169983,-74.7832031,0.294489725260000, ,1387,1401-0030,D-10- 8-P81,Lake Metauque,entire lake,Delaware River,L,73.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0030.pdf,298364.795610484960000,0.023773205311246,0.000032555477618
42,4/12/2012 0:00:00,00964584,Schillings Lake,02040104002226,390,39004,22.052199999999999,30.031065000000002,4.720323000000000,255.086491000000000,311.889999999999990,2750.599999999999900,16.446400000000001,18.963999999999999,0.000000000000000,Delaware River Basin,14,0.013586147006500,04002226,2,1401SCH0090,D-10-11-2-P90,Sullivan,Lake,Schillings Lake, ,No,Delaware River Basin,Delaware River Main Stem,1401SCH0090_C,No,B,1401-0035,Schillings Lake Centroid,41.5724983,-74.7612000,3.453856710280000, ,1141,1401-0035,"D-10-11- 2-P89,P89a,P90","Forest Glen, McAuleys, Shilling Lakes",total area of all three lakes,Delaware River,L,47.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0035.pdf,193832.740389270010000,0.013586147006504,0.000007190677972
43,4/12/2012 0:00:00,00945252,Burnt Hope Lake,02040104002257,390,39009,2.940297000000000,18.081253000000000,0.000000000000000,153.607880999999990,174.628999999999990,1622.680000000000100,44.446199999999997,3.929007001720000,0.000000000000000,Delaware River Basin,14,0.023254085128000,04002257,2,1401BUR0082,D-10-10-P82,Sullivan,Lake,Burnt Hope Lake, ,Yes,Delaware River Basin,Delaware River Main Stem,1401BUR0082_C,No,B,1401-0031,Burnt Hope Lake Centroid,41.5241013,-74.7438965,0.472956495720000,2014,1474,1401-0031,D-10-10-P82,Burnt Lake,entire lake,Delaware River,L,44.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0031.pdf,180632.965745013000000,0.023254085127974,0.000019418481834
44,4/12/2012 0:00:00,00957000,Merriewold Lake,02040104002224,390,39004,17.641800000000000,0.000000000000000,0.000000000000000,74.769030999999998,92.410799999999995,792.721000000000000,47.458900000000000,1.947175619330000,0.000000000000000,Delaware River Basin,14,0.024860614144700,04002224,2,1401MER0094,D-10-11-3-P94,Sullivan,Lake,Merriewold Lake, ,No,Delaware River Basin,Delaware River Main Stem,1401MER0094_C,No,B,1401-0038,Merriewold Lake Centroid,41.5689011,-74.7201004,0.371727305100000, ,1068,1401-0038,D-10-11- 3-P94,Merriewold Lake,entire lake,Delaware River,L,42.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0038.pdf,171795.324037609010000,0.024860614144677,0.000020748873831
45,4/12/2012 0:00:00,00952917,Hodge Pond,02040102000469,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,13.365909000000000,13.365900000000000,154.882000000000010,20.242100000000001,0.660302488380000,0.000000000000000,Delaware River Basin,14,0.012250326083500,02000469,2,1403HOD0327,D-70-20-25-15-5-P326-2-1-P327,Sullivan,Lake,Hodge Pond, ,No,Delaware River Basin,East Branch Delaware River,1403HOD0327_C,No,B,1403-0035,Hodge Pond Centroid,41.9780998,-74.7127991,-0.000000444618000, ,1540,1403-0035,D-70-20-25-15-5-P326/P327,"Frick, Hodge Ponds",total area of both lakes,Delaware River,L,25.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1403-0035.pdf,101878.980583273990000,0.012250326083531,0.000008905564772
46,4/12/2012 0:00:00,00962400,Reservoir Number One,02040104002334,390,39009,0.000000000000000,6.391348000000000,0.000000000000000,106.059937000000010,112.450999999999990,1089.359999999999900,20.709399999999999,5.429963446550000,0.000000000000000,Delaware River Basin,14,0.016816777461900,04002334,2,1402RE10003,D-1-2-A-P3,Orange,Lake,Reservoir No.1, ,No,Delaware River Basin,Neversink,1402RE10003_C,Yes,AA,1402-0027,Reservoir No.1 Centroid,41.3931007,-74.6896973,0.308606864520000, ,2091,1402-0027,"D- 1- 2-P3,P4,P5",Port Jervis Reservoirs,entire lake,Delaware River,L,136.8,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1402-0027.pdf,553519.430362498040000,0.016816777461888,0.000009029921154
47,4/12/2012 0:00:00,00962404,Reservoir Number Three,02040104002328,390,39009,0.000000000000000,1.653953000000000,0.000000000000000,85.421727000000004,87.075699999999998,932.421000000000050,75.887000000000000,1.147438704920000,0.000000000000000,Delaware River Basin,14,0.035412864049800,04002328,2,1401NO30005,D-4-P5,Orange,Lake,Reservoir No.3, ,No,Delaware River Basin,Delaware River Main Stem,1401NO30005_C,No,AA,1402-0027,Reservoir No.3 Centroid,41.4119987,-74.6915970,0.021795208670000, ,2091,1402-0027,"D- 1- 2-P3,P4,P5",Port Jervis Reservoirs,entire lake,Delaware River,L,136.8,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1402-0027.pdf,553519.430362498040000,0.035412864049755,0.000033098489710
48,4/12/2012 0:00:00,00942801,Baileys Lake,02040104002124,390,39004,5.880594000000000,36.564180000000000,15.500897000000000,135.660644999999990,193.605999999999990,1624.040000000000000,68.963399999999993,2.807377768500000,0.000000000000000,Delaware River Basin,14,0.029527762368800,04002124,2,1402BAI0040B,D-1-38-3-2-P40B,Sullivan,Lake,Baileys Lake, ,No,Delaware River Basin,Neversink,1402BAI0040B_C,No,B,1402-0053,Baileys Lake Centroid,41.6893997,-74.6681976,0.840233442670000, ,1216,1402-0053,D- 1-38-3-2-P40b,Lotus/Bailey Lake,entire lake,Delaware River,L,66.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1402-0053.pdf,268674.968248355030000,0.029527762368762,0.000030205935763
49,4/12/2012 0:00:00,00955772,Loch Sheldrake,02040104002088,390,39009,11.761200000000001,70.328453999999994,21.477748999999999,49.771889000000002,153.339000000000000,731.943999999999960,66.838700000000003,2.294169111610000,0.000000000000000,Delaware River Basin,14,0.023028922729400,04002088,2,1402SHE0051,D-1-38-P51,Sullivan,Lake,Loch Sheldrake, ,No,Delaware River Basin,Neversink,1402SHE0051_C,No,B,1402-0057,Loch Sheldrake Centroid,41.7739983,-74.6565018,1.549508159200000,2005,1061,1402-0057,D- 1-38-P51,Loch Sheldrake/Sheldrake Pond,entire lake,Delaware River,L,64.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,UnAssessed,-,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,3/9/2006 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/1402-0057.pdf,260783.718244819000000,0.023028922729449,0.000029313336773
50,4/12/2012 0:00:00,00971535,Wohl Lake,02040104002100,390,39004,0.000000000000000,14.501626000000000,0.000000000000000,10.585978000000001,25.087599999999998,130.752999999999990,6.921106767560000,3.624796559650000,0.000000000000000,Delaware River Basin,14,0.007764022480460,04002100,2,1402WOH0055B,D-1-49-P55B,Sullivan,Lake,Wohl Lake, ,No,Delaware River Basin,Neversink,1402WOH0055B_C,No,B,1402-0061,Wohl Lake Centroid,41.7411003,-74.6179962,2.095275002540000, ,1758,1402-0061,D- 1-49-P55b,Wohl Lake,entire lake,Delaware River,L,7.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1402-0061.pdf,30718.109247014603000,0.007764022480459,0.000003033829437
51,4/12/2012 0:00:00,00951960,Guymard Lake,02040104002314,390,39004,27.932800000000000,14.826509000000000,1.890353000000000,19.815349999999999,64.465000000000003,269.687000000000010,34.936399999999999,1.845211155130000,0.000000000000000,Delaware River Basin,14,0.020878652951300,04002314,2,1402GUY0014,D-1-10-P14,Orange,Lake,Guymard Lake, ,No,Delaware River Basin,Neversink,1402GUY0014_C,No,D,1402-0031,Guymard Lake Centroid,41.4283981,-74.6007996,1.278026642700000,2013,1602,1402-0031,D- 1-10-P14,Guymard/Guymaer Lake,entire lake,Delaware River,L,33.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1402-0031.pdf,135648.260334524010000,0.020878652951288,0.000015241518565
52,4/12/2012 0:00:00,00967674,Toronto Reservoir,02040104002179,390,39010,179.358000000000000,229.102058000000000,1231.292709000000100,1042.029430000000000,2681.780000000000200,14503.000000000000000,815.759999999999990,3.287464840150000,0.000000000000000,Delaware River Basin,14,0.190783626987000,04002179,2,1401TOR0100A,D-10-15-P100A,Sullivan,Lake,Toronto Reservoir, ,No,Delaware River Basin,Delaware River Main Stem,1401TOR0100A_C,No,C,1401-0046,Toronto Reservoir Centroid,41.6265984,-74.8394012,2.010089450330000,2004,1724,1401-0046,D-10-15-P100a,Toronto Reservoir,entire lake,Delaware River,L,835.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0046.pdf,3379678.438795070200000,0.190783626987454,0.000356982989466
53,4/12/2012 0:00:00,00955149,Lebanon Lake,02040104002228,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,482.062318000000000,482.062000000000010,5209.199999999999800,357.317999999999980,1.349112885440000,0.000000000000000,Delaware River Basin,14,0.093340848396100,04002228,2,1401LEB0098,D-10-14-P98,Sullivan,Lake,Lebanon Lake, ,No,Delaware River Basin,Delaware River Main Stem,1401LEB0098_C,No,B,1401-0041,Lebanon Lake Centroid,41.5699997,-74.8105011,-0.000000889964000, ,1070,1401-0041,D-10-14-P98,Lebanon Lake,entire lake,Delaware River,L,286.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0041.pdf,1159436.238940130000000,0.093340848396080,0.000156222645759
54,4/12/2012 0:00:00,00946864,Cliff Lake,02040104002203,390,39009,227.872999999999990,251.601729000000010,1240.366405000000000,1432.732087000000100,3152.570000000000200,18642.500000000000000,166.545999999999990,18.929099999999998,0.000000000000000,Delaware River Basin,14,0.096671758888600,04002203,2,1401CLI0100,D-10-15-P100,Sullivan,Lake,Cliff Lake, ,No,Delaware River Basin,Delaware River Main Stem,1401CLI0100_C,No,C,1401-0045,Cliff Lake Centroid,41.6003990,-74.7976990,10.326499999999999,2010,2037,1401-0045,D-10-15-P100,Cliff Lake,entire lake,Delaware River,L,158.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1401-0045.pdf,641172.660708351990000,0.096671758888573,0.000072845123141
